2.009,low
2.433,low
1.902,low
4.568,high
4.036,high
2.749,medium
2.285,medium
4.105,high
2.348,medium
1.975,low
4.44,high
1.867,low
4.838,high
4.446,high
1.842,low
2.098,low
4.326,high
2.425,medium
2.186,medium
2.578,medium
2.318,low
1.861,low
2.052,low
2.329,medium
4.226,high
4.662,high
2.289,medium
3.978,high
4.244,high
1.917,low
1.865,low
1.947,low
2.388,low
4.038,high
2.22,medium
2.338,medium
2.497,medium
4.151,high
4.527,high
2.47,medium
2.015,low
1.984,low
4.27,high
4.56,high
4.003,high
1.89,low
2.376,medium
2.255,medium
2.59,medium
4.578,high
2.336,medium
2.479,medium
2.419,medium
2.837,low
2.387,medium
1.925,low
2.135,low
2.183,low
2.095,low
4.09,high
4.366,high
2.411,medium
2.372,medium
4.084,high
2.205,medium
1.99,low
2.317,medium
2.34,medium
4.2,high
4.339,high
2.51,medium
4.382,high
4.275,high
2.405,medium
2.421,medium
2.121,low
2.333,low
2.699,medium
1.994,low
2.248,medium
4.157,high
2.303,low
4.006,high
4.271,high
2.304,medium
1.919,low
4.089,high
2.339,medium
2.398,medium
1.914,low
1.835,low
4.244,high
2.383,medium
4.002,high
1.96,low
2.364,medium
2.422,medium
2.497,medium
2.323,medium
2.53,medium
2.184,low
4.088,high
1.796,low
2.451,medium
2.327,medium
1.991,low
2.223,medium
2.315,medium
2.609,medium
4.46,high
2.288,medium
1.925,low
1.834,low
1.929,low
4.349,high
2.258,medium
2.458,low
4.738,high
2.455,medium
1.829,low
1.9,low
4.19,high
2.13,medium
4.253,high
2.315,medium
2.244,medium
4.4,high
2.403,medium
4.284,high
2.262,medium
4.332,high
2.464,medium
4.341,high
4.112,high
2.432,medium
1.791,low
4.071,high
2.076,low
2.469,medium
2.196,medium
2.305,medium
1.965,low
4.165,high
4.325,high
2.429,medium
2.027,low
2.3,medium
2.023,low
4.339,high
1.975,low
2.144,medium
2.708,medium
1.93,low
1.934,low
2.437,medium
2.581,medium
4.088,high
1.96,low
1.848,low
4.641,high
2.27,medium
4.644,high
2.593,medium
1.938,low
2.517,medium
4.076,high
1.938,low
2.322,medium
2.389,medium
1.933,low
4.043,high
4.454,high
4.59,high
1.942,low
1.956,low
1.911,low
4.25,high
2.05,low
2.55,low
4.939,high
4.084,high
1.872,low
2.113,low
2.147,low
4.283,high
4.351,high
1.924,low
1.855,low
1.992,low
2.078,low
2.436,medium
2.103,low
1.854,low
4.075,high
2.375,medium
2.199,low
2.328,medium
2.253,medium
2.384,medium
4.258,high
1.857,low
4.024,high
4.303,high
2.322,low
2.19,medium
2.36,medium
1.87,low
1.839,low
1.891,low
2.073,low
4.091,high
2.506,medium
2.553,medium
2.132,low
2.712,medium
4.128,high
2.368,medium
4.117,high
2.989,medium
2.488,medium
4.366,high
1.804,low
2.398,low
2.329,medium
2.101,low
2.082,low
4.191,high
2.734,medium
2.066,low
4.055,high
1.935,low
2.467,medium
1.85,low
4.135,high
1.909,low
2.789,medium
4.176,high
4.16,high
4.06,high
2.324,medium
2.399,medium
1.949,low
2.315,medium
1.812,low
1.985,low
4.113,high
1.898,low
1.88,low
4.088,high
2.448,medium
4.13,high
2.283,medium
2.39,medium
2.257,low
2.253,medium
2.29,medium
1.957,low
2.261,medium
2.297,medium
2.24,low
4.321,high
4.132,high
2.377,medium
2.358,medium
1.954,low
2.366,medium
4.198,high
2.702,medium
1.833,low
1.98,low
4.419,high
2.571,medium
2.273,medium
2.315,medium
4.122,high
4.102,high
2.334,medium
2.445,medium
2.258,medium
2.408,low
1.953,low
2.401,medium
2.501,medium
4.451,high
2.017,low
1.875,low
2.682,medium
4.33,high
2.182,low
4.465,high
2.002,low
2.043,low
2.132,low
2.002,low
4.09,high
2.303,medium
4.104,high
1.883,low
2.062,low
2.268,medium
2.458,medium
2.277,medium
2.224,medium
4.246,high
4.146,high
4.267,high
2.231,medium
2.509,medium
1.996,low
2.014,low
2.324,medium
2.479,medium
4.141,high
4.02,high
2.021,low
1.926,low
2.378,medium
2.286,medium
1.971,low
2.647,medium
4.194,high
1.918,low
2.192,medium
2.269,low
2.365,medium
2.504,medium
4.148,high
1.841,low
2.372,medium
4.272,high
4.091,high
2.332,low
4.688,high
2.428,medium
4.535,high
2.217,medium
1.991,low
2.005,low
2.022,low
4.159,high
4.563,high
4.083,high
4.144,high
2.583,medium
1.833,low
4.105,high
